status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
5281959998_10150977114799999,White nationalists have embraced Donald J. Trump's victory. Are they the same as white supremacists? Not exactly.,"‘White Nationalism,’ Explained",link,http://www.nytimes.com/2016/11/22/world/americas/white-nationalism-explained.html?smid=fb-nytimes&smtyp=cur,2016-11-21 07:25:01,1218,833,1710
5281959998_10150977100429999,"Adam Horovitz of the Beastie Boys spoke at Adam Yauch Park in Brooklyn, where swastikas and pro-Donald J. Trump graffiti where found.",Rally in Brooklyn Park Condemns Swastikas and ‘Go Trump’ Graffiti,link,http://www.nytimes.com/2016/11/21/nyregion/rally-in-brooklyn-park-condemns-swastikas-and-go-trump-graffiti.html?smid=fb-nytimes&smtyp=cur,2016-11-21 06:55:00,3876,143,473
5281959998_10150977109309999,Daily Briefing: Here's what you need to know today.,Your Monday Briefing,link,http://www.nytimes.com/2016/11/21/briefing/us-briefing-donald-trump-aleppo-kanye-west.html?smid=fb-nytimes&smtyp=cur,2016-11-21 06:30:01,116,43,27
5281959998_10150977080984999,"""We no longer have hospitals to operate in,"" a neurosurgeon said. ""You can't imagine what it's like living in Aleppo right now.""",Aleppo Bombs Leave Quarter Million ‘Living in Hell’ and Without Hospital Care,link,http://www.nytimes.com/2016/11/21/world/middleeast/aleppo-syria-bombs-hospital.html?smid=fb-nytimes&smtyp=cur,2016-11-21 05:55:00,1646,264,3727
5281959998_10150977089079999,"Instead of turning to the many principled Republicans available, Donald J. Trump seems drawn to hotheads and bigots, Nicholas Kristof writes in The New York Times Opinion Section.",Trump Embarrasses Himself and Our Country,link,http://www.nytimes.com/2016/11/20/opinion/sunday/so-many-options-yet-donald-trump-picks-the-ugly.html?smid=fb-nytimes&smtyp=cur,2016-11-21 05:25:01,11620,1327,5346
5281959998_10150977076119999,François Fillon and Alain Juppé advanced to the second round of the center-right primary in France. Nicolas Sarkozy is out.,Nicolas Sarkozy Is Out as François Fillon Takes Surprise Lead in French Primary,link,http://www.nytimes.com/2016/11/21/world/europe/francois-fillon-nicolas-sarkozy-france-election.html?smid=fb-nytimes&smtyp=cur,2016-11-21 04:55:00,341,40,72
5281959998_10150977069694999,"""Heil the people! Heil victory,"" some shouted at an alt-right conference.",Alt-Right Exults in Donald Trump’s Election With a Salute: ‘Heil Victory’,link,http://www.nytimes.com/2016/11/21/us/alt-right-salutes-donald-trump.html?smid=fb-nytimes&smtyp=cur,2016-11-21 04:27:01,1412,726,2844
5281959998_10150977070899999,"""It already looks like he is using his position as president-elect to promote something in India that would benefit him financially,"" a lawyer said about Donald J. Trump.",Indian Business Partners Hope to Exploit Their Ties to Donald Trump,link,http://www.nytimes.com/2016/11/21/us/politics/donald-trump-india-business.html?smid=fb-nytimes&smtyp=cur,2016-11-21 03:56:51,1566,484,1597
5281959998_10150976626034999,"Indians are rushing to save their ""black money,"" including handing wads of cash to poor people.",Indians Rush Frantically to Launder Their ‘Black Money’,link,http://www.nytimes.com/2016/11/21/world/asia/modi-rupees-india-corruption.html?smid=fb-nytimes&smtyp=cur,2016-11-21 02:55:00,289,33,104
5281959998_10150976634174999,People across China are publicly assailing inequities in the justice system and asking why high-level officials often escape the death penalty.,Villager’s Execution in China Ignites Uproar Over Inequality of Justice,link,http://www.nytimes.com/2016/11/21/world/asia/villagers-execution-in-china-ignites-uproar-over-inequality-of-justice.html?smid=fb-nytimes&smtyp=cur,2016-11-21 01:55:00,221,40,38
5281959998_10150974509939999,"A pair of high school kids started it, then Paul McCartney stepped in.",How Rae Sremmurd’s ‘Black Beatles’ Rode the #MannequinChallenge to No. 1,link,http://www.nytimes.com/2016/11/17/arts/music/black-beatles-rae-sremmurd-mannequin-challenge-meme.html?smid=fb-nytimes&smtyp=cur,2016-11-21 00:55:00,311,35,27
5281959998_10150976714484999,"For the first time, Tunisians have been given a state venue to air the horrors of decades of systematic human rights violations.","Silenced for Decades, ‘Victims of Despotism’ Air Torture Claims in Tunisia",link,http://www.nytimes.com/2016/11/19/world/africa/silenced-for-decades-victims-of-despotism-air-torture-claims-in-tunisia.html?smid=fb-nytimes&smtyp=cur,2016-11-20 23:55:01,191,17,41
5281959998_10150974542664999,"""These people deserve to have some kind of face, a real face. I just tried to capture their lives, because nobody knows them.""",What You Won't See When Talking to a Call Center Worker,link,http://lens.blogs.nytimes.com/2016/11/17/what-you-wont-see-when-talking-to-a-call-center-worker/?smid=fb-nytimes&smtyp=cur,2016-11-20 22:55:00,1559,106,292
5281959998_10150976920184999,"The key ""Gilmore Girls"" episodes to revisit before the revival airs on Netflix. (via NYT Watching)",Ask Watching: How Should I Rewatch ‘Gilmore Girls’?,link,http://www.nytimes.com/2016/11/04/watching/gilmore-girls-what-to-watch.html?smid=fb-nytimes&smtyp=cur,2016-11-20 22:10:00,1274,410,298
5281959998_10150974517769999,"""It really depends which plant you’re talking about.""",Are Frozen Fruits and Vegetables as Nutritious as Fresh?,link,http://well.blogs.nytimes.com/2016/11/18/are-frozen-fruits-and-vegetables-as-nutritious-as-fresh/?smid=fb-nytimes&smtyp=cur,2016-11-20 21:55:00,235,36,76
5281959998_10150974435499999,"""Dragging the terrible thing into the light can strip it of its potency.""",Zoe Kazan on Overcoming an Eating Disorder,link,http://www.nytimes.com/2016/11/20/theater/zoe-kazan-on-overcoming-an-eating-disorder.html?smid=fb-nytimes&smtyp=cur,2016-11-20 20:55:00,847,37,76
5281959998_10150976888224999,"Gigi Hadid, Selena Gomez, and Taraji P. Henson were some of the notable red carpet arrivals at the American Music Awards. Follow along for the night's best looks.",American Music Awards Red Carpet 2016,link,http://www.nytimes.com/2016/11/20/fashion/american-music-awards-red-carpet-2016.html?smid=fb-nytimes&smtyp=cu,2016-11-20 20:29:58,529,78,34
5281959998_10150974493214999,A turkey that cooks this fast and tastes this good? It's a Mark Bittman Thanksgiving miracle. (via The New York Times Food),45-Minute Roast Turkey Recipe,link,http://cooking.nytimes.com/recipes/543-45-minute-roast-turkey?smid=fb-nytimes&smtyp=cur,2016-11-20 19:55:00,347,45,262
5281959998_10150976691364999,"An audience member asked which posed a bigger threat to a Donald J. Trump administration: global warming or the cast of Hamilton: An American Musical? ""I think Trump is only going to do something about one of those,"" Stephen Colbert quipped.",Just a Friendly Chat Between 2 Worried Late-Night Hosts,link,http://www.nytimes.com/2016/11/21/arts/stephen-colbert-john-oliver-trump-live-conversation.html?smid=fb-nytimes&smtyp=cur,2016-11-20 18:55:00,6823,251,871
5281959998_10150976746834999,Alec Baldwin portrayed Donald J. Trump on Saturday Night Live as unprepared for the reality of being president. Trump fired back on Twitter.,Alec Baldwin Returns to ‘S.N.L.’ as President-Elect Trump,link,http://www.nytimes.com/2016/11/21/arts/alec-baldwin-returns-to-snl-as-president-elect-trump.html?smid=fb-nytimes&smtyp=cur,2016-11-20 18:25:00,3235,1786,650
5281959998_10150976656379999,"Grab your mat and get ready for some goat yoga.

Read more: http://nyti.ms/2gyNsB9",Goat Yoga,video,https://www.facebook.com/nytimes/videos/10150976656379999/,2016-11-20 17:55:00,955,689,441
5281959998_10150974437354999,Bienvenido a Miami.,36 Hours in Miami and Miami Beach,link,http://www.nytimes.com/interactive/2016/11/15/travel/what-to-do-36-hours-in-miami-florida.html?smid=fb-nytimes&smtyp=cur,2016-11-20 17:25:00,457,60,91
5281959998_10150976642579999,Bake ahead. Reheat. Enjoy.,Winter Squash and Potato Gratin Recipe,link,http://cooking.nytimes.com/recipes/1012874-winter-squash-and-potato-gratin?smid=fb-nytimes&smtyp=cur,2016-11-20 16:55:00,326,19,112
5281959998_10150976678059999,"""It’s a new world, Hillary Clinton, it’s a new world,"" Kanye West told the crowd. ""Feelings matter. Because guess what? Everybody in Middle America felt a way and they showed you how they felt.""",Kanye West Calls Out Beyoncé and Praises Trump in Onstage Tirade,link,http://www.nytimes.com/2016/11/21/arts/music/kanye-west-beyonce-donald-trump-speech.html?smid=fb-nytimes&smtyp=cur,2016-11-20 16:25:00,1489,2523,475
5281959998_10150976553989999,How a single tweet from a 35-year-old with 40 Twitter followers started a nationwide conspiracy theory about the anti-Donald J. Trump protests following the election.,How Fake News Goes Viral,link,http://www.nytimes.com/2016/11/20/business/media/how-fake-news-spreads.html?smid=fb-nytimes&smtyp=cur,2016-11-20 15:55:00,3762,492,5750
5281959998_10150976585379999,"Immigrants who signed up for a program that would protect them from deportation are worried because they provided identity information, which could be turned over to the Department of Homeland Security.",Immigrants Who Came to U.S. as Children Fear Deportation Under Trump,link,http://www.nytimes.com/2016/11/20/us/immigrants-donald-trump-daca.html?smid=fb-nytimes&smtyp=cur,2016-11-20 15:25:00,863,325,389
5281959998_10150976574189999,"By now, all parents know that technology poses at least some threat to children. Here are some tips for managing technology with kids. 

If you're a parent, what tips and techniques have you used?",When Tech Is a Problem Child,link,http://www.nytimes.com/2016/11/20/fashion/children-technology-limits-smartphones.html?smid=fb-nytimes&smtyp=cur,2016-11-20 14:55:00,263,27,170
5281959998_10150976657439999,"We're in Sunset Park, Brooklyn with Lupe Hernandez, a preschool teacher and daughter of Mexican immigrants who voted for Hillary Clinton in the election. A mostly Hispanic and Asian neighborhood, Sunset Park voted for Hillary by a landslide, while its neighbor, Borough Park, voted for Trump. NYT journalist Deborah Acosta discusses this nearby clash of views with Lupe and takes your questions. #letstalk",Talking about the Election,video,https://www.facebook.com/nytimes/videos/10150976657439999/,2016-11-20 14:48:51,1307,1269,198
5281959998_10150976596844999,Donald J. Trump's meeting with Indian real estate partners last week raises questions about how he'll separate his business dealings from his politics.,Donald Trump Meeting Suggests He Is Keeping Up His Business Ties,link,http://www.nytimes.com/2016/11/20/us/politics/donald-trump-pauses-transition-work-to-meet-with-indian-business-partners.html?smid=fb-nytimes&smtyp=cur,2016-11-20 14:25:00,1629,647,1661
5281959998_10150976617989999,We're at The World Chess Championship in New York to give you a behind-the-scenes look into the first 5 minutes of today's game. Magnus Carlsen of Norway and Sergey Karjakin of Russia are competing for $1 million. Comment with questions and NYT journalist Madison Mills NYT will discuss them with chess expert Sriram Balasubramanian.,World Chess Championship Game,video,https://www.facebook.com/nytimes/videos/10150976617989999/,2016-11-20 13:58:41,3273,1028,733
5281959998_10150976559629999,There are about 325 nonillion different ways the NFL season could end. Explore them all with The Upshot.,N.F.L. Playoff Simulator: Every Team’s Playoff Path,link,http://www.nytimes.com/interactive/2016/upshot/nfl-playoff-simulator-every-teams-playoff-picture.html?smid=fb-nytimes&smtyp=cur,2016-11-20 13:55:00,85,25,16
5281959998_10150976548194999,"Mike Pence said that when he heard boos from the audience at Hamilton: An American Musical, he told his daughter, who was in attendance, ""That’s what freedom sounds like."" Donald J. Trump wasn't as forgiving.",Trump Rails Against His Critics in the Entertainment Business,link,http://www.nytimes.com/2016/11/21/us/politics/trump-transition.html?smid=fb-nytimes&smtyp=cur,2016-11-20 13:25:00,2466,1239,463
5281959998_1318065178237946,"A stunning alternative to pumpkin pie.

Get the recipe from The New York Times Food: http://nyti.ms/2eODNoT",How to Make a Cranberry Curd Tart,video,https://www.facebook.com/nytimes/videos/1318065178237946/,2016-11-20 12:55:00,4260,536,1587
5281959998_10150976502104999,What Donald J. Trump's administration does could redraw the planet's map. Read on in The New York Times Opinion Section.,What Trump’s Climate Legacy Could Look Like,link,http://www.nytimes.com/interactive/2016/11/20/sunday-review/donald-trump-climate-legacy.html?smid=fb-nytimes&smtyp=cur,2016-11-20 12:25:00,580,234,393
5281959998_10150974268779999,"Shopping at IKEA USA for stuffed pandas is just another day's work for Rob Pruitt.

Spend a day with the provocative contemporary artist. Here's how: http://nyti.ms/2gqJWsz",The Creators: Rob Pruitt,video,https://www.facebook.com/nytimes/videos/10150974268779999/,2016-11-20 11:55:00,210,30,27
5281959998_10150976488014999,"While you're in a downward-facing dog position, they're roaming around looking for love and affection.",Bring a Yoga Mat and an Open Mind. Goats Are Provided.,link,http://www.nytimes.com/2016/11/21/us/goat-yoga-oregon.html?smid=fb-nytimes&smtyp=cur,2016-11-20 11:25:00,1590,1047,853
5281959998_10150976470919999,"In El Salvador, street gangs hold the reins of power with a chilling demand: Pay or die.",Killers on a Shoestring: Inside the Gangs of El Salvador,link,http://www.nytimes.com/2016/11/21/world/americas/el-salvador-drugs-gang-ms-13.html?smid=fb-nytimes&smtyp=cur,2016-11-20 10:55:00,368,76,221
5281959998_10150976468034999,"Some of the movement's leaders argue that they're just trying to realize their desire for a white ""ethno-state"" where they can be left alone. Donald J. Trump has given them hope that those dreams can come true.",White Nationalists Celebrate ‘an Awakening’ After Donald Trump’s Victory,link,http://www.nytimes.com/2016/11/20/us/politics/white-nationalists-celebrate-an-awakening-after-donald-trumps-victory.html?smid=fb-nytimes&smtyp=cur,2016-11-20 10:25:37,1113,678,2742
5281959998_10150976433074999,"""The Democratic Senate minority is about the only emergency brake there is on the train right now,"" said Tim Kaine.",Tim Kaine Readily Moves Out of Spotlight: ‘This Is More Me’,link,http://www.nytimes.com/2016/11/20/us/politics/tim-kaine-readily-moves-out-of-spotlight-this-is-more-me.html?smid=fb-nytimes&smtyp=cur,2016-11-20 09:55:00,4233,182,186
5281959998_10150976435594999,"Breaking news: Chancellor Angela Merkel will run for reelection next year, German news media reported.","Merkel to Seek 4th Term as Germany’s Leader, Reports Say",link,http://nyti.ms/2g72fOA,2016-11-20 09:35:19,16775,640,1034
5281959998_10150974514844999,"A growing proportion of older homeowners now carries mortgage debt, and the average amount keeps rising.",They’re Growing Older. Their Mortgage Debt Is Growing Deeper.,link,http://www.nytimes.com/2016/11/22/health/new-old-age-mortgage-debt.html?smid=fb-nytimes&smtyp=cur,2016-11-20 09:25:00,208,54,114
5281959998_10150974490529999,"Holidays are coming. The weekend is here. Really, you don't need an excuse to make a lot of these. (via The New York Times Food)",All-Purpose Biscuits Recipe,link,http://cooking.nytimes.com/recipes/1013741-all-purpose-biscuits?smid=fb-nytimes&smtyp=cur,2016-11-20 07:55:01,1061,87,591
5281959998_10150975704449999,Some conservatives who insisted that electing Donald J. Trump president would be a terrible mistake are now saying they see an upside to four years of a Trump White House.,"‘Never Trump’ Stalwarts Try to Focus on Policy, Not the Man",link,http://www.nytimes.com/2016/11/19/us/politics/never-trump-republicans.html?smid=fb-nytimes&smtyp=cur,2016-11-20 06:55:00,362,279,56
5281959998_10150975710139999,"Within hours of Donald J. Trump's victory being declared, Facebook was accused of affecting the election’s outcome by failing to stop bogus stories. Now, the social network is thinking about ways to deal with fake news.","Facebook Considering Ways to Combat Fake News, Mark Zuckerberg Says",link,http://www.nytimes.com/2016/11/20/business/media/facebook-considering-ways-to-combat-fake-news-mark-zuckerberg-says.html?smid=fb-nytimes&smtyp=cur,2016-11-20 05:55:00,2464,793,538
5281959998_10150975887169999,"“We’re supposed to have an inauguration on Jan. 7. ... Are we going to have a governor?""

Attorney General Roy Cooper, a Democrat, leads Gov. Pat McCrory by more than 6,500 votes.","North Carolina Republicans Battle to Save Governor, Trailing by Whisker",link,http://www.nytimes.com/2016/11/19/us/north-carolina-governor-election.html?smid=fb-nytimes&smtyp=cur,2016-11-20 03:55:01,1472,173,230
5281959998_10150975778669999,It will go by faster than you think.,How to Plan an Extended Vacation,link,http://www.nytimes.com/2016/11/20/travel/how-to-plan-an-extended-vacation.html?smid=fb-nytimes&smtyp=cur,2016-11-20 02:25:01,299,26,62
5281959998_10150975824269999,"Of MLB's 30 teams, there are only 4 high-ranking minority executives. The league is trying to change that.","To Hire Diverse Leaders, M.L.B. Looks Inward",link,http://www.nytimes.com/2016/11/19/sports/baseball/minority-recruiting-mlb-korn-ferry.html?smid=fb-nytimes&smtyp=cur,2016-11-20 00:25:00,155,26,13
5281959998_10150976178779999,"Don’t worry, the kids will be too busy with toilet humor and sword fights to realize how intellectual and subversive ""Adventure Time"" truly is. (via NYT Watching)",NYT Watching Recommendation of the Day: 'Adventure Time',link,http://www.nytimes.com/watching/recommendations/adventure-time?smid=fb-nytimes&smtyp=cur,2016-11-19 23:40:00,3525,315,701
5281959998_10150974547404999,The New York Times Food can't cook Thanksgiving dinner for you. This is the next best thing.,NYT's Turkey Text,link,http://www.nytimes.com/interactive/2016/10/24/dining/thanksgiving-meal-tips-sam-sifton.html?smid=fb-nytimes&smtyp=cur,2016-11-19 23:25:00,97,4,19
5281959998_10150975720599999,"""If you’re serious about making an impact in the world, power down your smartphone, close your browser tabs, roll up your sleeves and get to work.""",Quit Social Media. Your Career May Depend on It.,link,http://www.nytimes.com/2016/11/20/jobs/quit-social-media-your-career-may-depend-on-it.html?smid=fb-nytimes&smtyp=cur,2016-11-19 22:28:01,16149,482,5089
5281959998_10150974426024999,"She was raised to be ""a good Christian girl."" Then her identity was challenged by her love for another woman.",When Eve and Eve Bit the Apple,link,http://www.nytimes.com/2016/11/20/fashion/modern-love-religion-christian-lesbian-identity.html?smid=fb-nytimes&smtyp=cur,2016-11-19 21:25:01,1907,119,420
5281959998_10150975878104999,"""Black Americans don’t and will never know our real names; commercials for Ancestry.com feel like a personal attack; we are expected to prove to our government that we ""matter.' ... Sometimes I think my depression is the most normal thing about me. We should all get free therapy. We could call it reparations."" (via The New York Times Opinion Section)",How to Stay Sane While Black,link,http://www.nytimes.com/2016/11/20/opinion/sunday/how-to-stay-sane-while-black.html?smid=fb-nytimes&smtyp=cur,2016-11-19 20:25:00,1867,186,497
5281959998_10150974471999999,You can't beat shepherd's pie for comfort food. (via The New York Times Food),Curried Shepherd’s Pie Recipe,link,http://cooking.nytimes.com/recipes/2223-curried-shepherds-pie?smid=fb-nytimes&smtyp=cur,2016-11-19 19:55:02,866,67,387
5281959998_10150975947919999,"Even as he ran against President Obama's record, Donald J. Trump endorsed some big government ideas. Will his own party try to thwart him? Read on in The New York Times Opinion Section.",Donald Trump’s Art of the New Deal?,link,http://www.nytimes.com/2016/11/20/opinion/sunday/donald-trumps-art-of-the-new-deal.html?smid=fb-nytimes&smtyp=cur,2016-11-19 18:55:00,162,85,32
5281959998_10150975905894999,"President Obama has made it clear that once he's out of office, he will not remain silent if Donald J. Trump goes too far in undoing his legacy.",Obama May Jump Into Fray as Democrats Counter Trump,link,http://www.nytimes.com/2016/11/20/us/politics/obama-may-jump-into-fray-as-democrats-counter-trump.html?smid=fb-nytimes&smtyp=cur,2016-11-19 18:25:00,43960,1710,3676
5281959998_10150975982729999,"Donald J. Trump's tweets stunned the Hamilton: An American Musical cast members and, judging by social media, jolted many  who are worried about Trump's tolerance for dissent.",‘Hamilton’ Cast’s Appeal to Pence Ignites Showdown With Trump,link,http://www.nytimes.com/2016/11/20/us/politics/hamilton-cast-mike-pence-donald-trump.html?smid=fb-nytimes&smtyp=cur,2016-11-19 18:14:07,7705,2117,1678
5281959998_10150975893974999,"School ""is a different environment now,” said one 16-year-old student. “I feel very upset and afraid for my friends. People are using the election as an excuse to discriminate against each other openly.”","At Iowa High School, Election Results Kindle Tensions and Protests",link,http://www.nytimes.com/2016/11/20/us/at-iowa-high-school-election-results-kindle-tensions-and-protests.html?smid=fb-nytimes&smtyp=cur,2016-11-19 17:55:00,2445,241,1318
5281959998_10150975740519999,"The Zika virus is growing in Wisconsin — up a flight of stairs, past a flier for yoga and behind a locked door.",The Race for a Zika Vaccine,link,http://www.nytimes.com/2016/11/20/business/testing-the-limits-of-biotech-in-the-race-for-a-zika-vaccine.html?smid=fb-nytimes&smtyp=cur,2016-11-19 17:30:01,198,23,45
5281959998_10150975882854999,"If Donald J. Trump ""is going to agree on issues like trade and transportation infrastructure in a very real way with us, we have an obligation to pursue it,” said Senator Chuck Schumer. ""But at the same time, we have an obligation to oppose him on all the places where he tramples on our values, travels with racism or just dismantles things because the right wing tells him to do so.""","In a Trump Era, Schumer Declares, Democrats Are ‘the Barrier’",link,http://www.nytimes.com/2016/11/20/us/politics/in-a-trump-era-schumer-declares-democrats-are-the-barrier.html?smid=fb-nytimes&smtyp=cur,2016-11-19 17:06:00,4308,358,329
5281959998_10150975813514999,"As Donald J. Trump goes about his daily routine — schmoozing, tweeting, rewarding loyalty, fomenting infighting — it doesn’t appear the gravity of the presidency is changing him.","High in Tower, Trump Reads, Tweets and Plans",link,http://www.nytimes.com/2016/11/20/us/politics/a-trump-tower-view-of-the-new-boss.html?smid=fb-nytimes&smtyp=cur,2016-11-19 16:43:00,1558,788,637
5281959998_10150975860369999,"360° video: ""This is what it must feel like to be inside a kaleidoscope.""

You'll have to dive 15 feet underwater to see this ""otherworldly"" piece of art. Read more: http://nyti.ms/2g5Cz4J",Sculptures that Change with the Tide,video,https://www.facebook.com/nytimes/videos/10150975860369999/,2016-11-19 16:25:00,2009,121,520
5281959998_10150975821644999,"Have you or a family member received a diagnosis of autism spectrum disorder and attended college? If so, we would like to learn more about your experiences.",Share Your Story about Being a College Student with Autism,link,http://www.nytimes.com/interactive/2016/health/autism-college.html?smid=fb-nytimes&smtyp=cur,2016-11-19 16:10:01,117,32,35
5281959998_10150975851054999,With the Dap-Kings — who sometimes introduced her as “110 pounds of soul excitement” — Sharon Jones became an unstoppable frontwoman.,"Sharon Jones, Soul Singer With Dap-Kings, Dies at 60",link,http://www.nytimes.com/2016/11/20/arts/music/sharon-jones-dap-kings-dead.html?smid=fb-nytimes&smtyp=cur,2016-11-19 15:47:00,448,31,118
5281959998_10150975834629999,"Jared Kushner, who has been described as ""one of the most important players right now beyond the president- and vice president-elect,"" has emerged as the closest thing to a steadying influence for Donald J. Trump.",The In-Law in the Trump Inner Circle: Jared Kushner’s Steadying Hand,link,http://www.nytimes.com/2016/11/20/us/politics/jared-kushner-donald-trump.html?smid=fb-nytimes&smtyp=cur,2016-11-19 15:25:00,570,454,146
5281959998_10150975819054999,The first generation of college students with an autism diagnosis is fanning out to campuses across the country.,"Along the Autism Spectrum, a Path Through Campus Life",link,http://www.nytimes.com/2016/11/20/health/autism-spectrum-college.html?smid=fb-nytimes&smtyp=cur,2016-11-19 15:05:01,1461,99,637
5281959998_10150975751689999,"Donald J. Trump has scheduled a meeting with Mitt Romney, who had scathingly criticized him during the race as “a phony,” to discuss naming him as secretary of state.",Trump to Meet With Romney as He Starts to Look Outside His Inner Circle,link,http://www.nytimes.com/2016/11/20/us/politics/donald-trump-mitt-romney-secretary-state.html?smid=fb-nytimes&smtyp=cur,2016-11-19 14:52:00,376,267,90
5281959998_10150975788379999,The Northeast wants to become a fixture on the World Cup skiing circuit. It's hardly a sure thing.,"In Vermont’s Bid to Lure Pro Skiers, a Warm Welcome Is Trouble",link,http://www.nytimes.com/2016/11/20/sports/skiing/vermont-snow-climate-change.html?smid=fb-nytimes&smtyp=cur,2016-11-19 14:37:00,139,14,19
5281959998_10150975777289999,"Pope Francis called for the “conversion of our pitiful hearts that tend to judge, divide, oppose and condemn” and cautioned against those who “raise walls, build barriers and label people.”","Pope Francis, Inducting 17 Cardinals, Criticizes Polarization Over Race and Faith",link,http://www.nytimes.com/2016/11/20/world/europe/pope-francis-inducts-cardinals.html?smid=fb-nytimes&smtyp=cur,2016-11-19 14:15:01,9921,248,1844
5281959998_1782661735284674,"Mike Pence saw Hamilton: An American Musical, and heard a message that wasn't in the script. Donald J. Trump wasn't happy. http://nyti.ms/2g7H9AD",‘Hamilton’ Cast Sends Message to Pence,video,https://www.facebook.com/nytimes/videos/1782661735284674/,2016-11-19 13:52:00,40861,2930,14213
5281959998_10150975663799999,"Donald J. Trump ""ran a presidential campaign that stoked white racial resentment. His choice for attorney general — which, like his other early choices, has been praised by white supremacists — embodies that worldview."" Read on in The New York Times Opinion Section.",Jeff Sessions as Attorney General: An Insult to Justice,link,http://www.nytimes.com/2016/11/19/opinion/jeff-sessions-as-attorney-general-an-insult-to-justice.html?smid=fb-nytimes&smtyp=cur,2016-11-19 13:24:00,5727,1000,3308
5281959998_10150975714674999,"Since August, one area of Italy has endured some 28,500 earthquakes and aftershocks.",Italy’s Zone of Endless Shaking,link,http://www.nytimes.com/2016/11/20/world/europe/italy-earthquake-zone.html?smid=fb-nytimes&smtyp=cur,2016-11-19 13:02:00,241,21,97
5281959998_10150975691754999,Our top 10 comments of the week.,‘This Election Changed My Mind About America’,link,http://www.nytimes.com/2016/11/19/nytnow/top-10-comments-this-election-changed-my-mind-about-america.html?smid=fb-nytimes&smtyp=cur,2016-11-19 12:40:01,1660,170,251
5281959998_10150975656704999,"On issue after issue, Donald J. Trump's statements conflict with many UN positions. Here are the major examples.",Donald Trump and the U.N.: Signs of Clashing Views on Many Issues,link,http://www.nytimes.com/2016/11/20/world/americas/united-nations-trump-climate-change-iran-cuba.html?smid=fb-nytimes&smtyp=cur,2016-11-19 12:17:01,705,145,518
5281959998_10150974497359999,"""I was in a refugee camp until I was about 9 years old. So I really didn't have a home until the United States brought us here to Nashville, Tennessee. Pretty much anybody in the Nashville area, they'll tell you, 'If you know a Kurdish person, their food is great.'""

The New York Times Food asked 15 families about the Thanksgiving dishes that speak to who they are. Here are their stories: http://nyti.ms/2fZOzGt",The American Thanksgiving: Parwin Tayyar,video,https://www.facebook.com/nytimes/videos/10150974497359999/,2016-11-19 11:55:00,2365,56,385
5281959998_10150975623829999,What Donald J. Trump appreciates as much as anything is an entrance.,Donald Trump’s New York: The City of the ‘Bonfire of the Vanities’ Set,link,http://www.nytimes.com/2016/11/19/nyregion/donald-trumps-new-york-the-city-of-the-bonfire-of-the-vanities-set.html?smid=fb-nytimes&smtyp=cur,2016-11-19 11:35:02,156,44,18
5281959998_10150975651844999,"A cameraman approached Van Jones during a break on CNN and implored him to run for office. “Please!” said Jones, “I’m running from office.”",How Van Jones Became a Star of the 2016 Campaign,link,http://www.nytimes.com/2016/11/20/fashion/van-jones-cnn-2016-presidential-election.html?smid=fb-nytimes&smtyp=cur,2016-11-19 11:15:00,17871,596,1645
5281959998_10150975635864999,"Mike Pence saw Hamilton: An American Musical, and heard a message that wasn't in the script. Donald J. Trump wasn't happy.

“Apologize!” the president-elect tweeted: http://nyti.ms/2g7H9AD",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150975635864999/?type=3,2016-11-19 10:48:08,25732,1761,4561
5281959998_10150975616199999,A lesson from Italy for Democrats: Treat Donald J. Trump as an ordinary opponent. Read on in The New York Times Opinion Section.,The Right Way to Resist Trump,link,http://www.nytimes.com/2016/11/18/opinion/the-right-way-to-resist-trump.html?smid=fb-nytimes&smtyp=cur,2016-11-19 10:45:01,7990,340,4420
5281959998_10150975494259999,"Sara Khan, 17, a New Yorker whose parents immigrated to the U.S. from Pakistan, said of President-elect Donald Trump, “What are we going to do if he tries to kick us out?”",Muslim Americans Speak of Escalating Worries,link,http://www.nytimes.com/2016/11/19/us/muslim-americans-speak-of-escalating-worries.html?smid=fb-nytimes&smtyp=cur,2016-11-19 10:21:01,806,413,295
5281959998_10150975497299999,How our love of avocados threatens monarch butterflies.,Avocados Imperil Monarch Butterflies’ Winter Home in Mexico,link,http://www.nytimes.com/2016/11/18/world/americas/ambition-of-avocado-imperils-monarch-butterflies-winter-home.html?smid=fb-nytimes&smtyp=cur,2016-11-19 09:58:57,465,86,604
5281959998_10150975495884999,"How Beyoncé's ""Lemonade"" gave Julie Dash and ""Daughters of the Dust"" a second life.",Julie Dash Made a Movie. Then Hollywood Shut Her Out.,link,http://www.nytimes.com/2016/11/20/movies/julie-dash-daughters-of-the-dust.html?smid=fb-nytimes&smtyp=cur,2016-11-19 09:25:00,585,25,172
5281959998_10150974417684999,Who runs the world?,Well Guides: How to Run Like a Girl,link,http://www.nytimes.com/well/guides/running-women?smid=fb-nytimes&smtyp=cur,2016-11-19 08:55:00,285,25,71
5281959998_10150974469789999,19 recipes that are festive and fast. (via The New York Times Food),5-Ingredient (or Fewer) Thanksgiving Recipes,link,http://cooking.nytimes.com/68861692/3688106-simple-5-ingredient-or-fewer-thanksgiving-recipes?smid=fb-nytimes&smtyp=cur,2016-11-19 07:55:00,333,24,180
